step,pp_loss,fsdp_loss,abs_delta
1607,3.772800,3.986798,0.213998
1608,3.405706,3.730853,0.325147
1609,3.075317,3.271858,0.196542
1610,3.377831,3.627411,0.249580
1611,3.899502,4.117536,0.218033
1612,4.040972,4.258947,0.217976
1613,3.895625,4.203872,0.308247
1614,3.278152,3.480383,0.202230
1615,3.624385,3.774200,0.149815
1616,4.035805,4.217684,0.181880
1617,3.517430,3.763190,0.245760
1618,3.956789,4.130246,0.173458
1619,3.614018,3.782769,0.168751
1620,3.295134,3.383820,0.088686
1621,3.577763,3.859674,0.281912
1622,3.825135,4.039711,0.214576
1623,3.548313,3.906283,0.357970
1624,3.826065,4.184753,0.358689
1625,3.374376,3.613470,0.239094
1626,2.887463,3.114968,0.227506
1627,3.662839,3.949017,0.286178
1628,3.455730,3.606964,0.151234
1629,3.525559,3.704839,0.179280
1630,3.974169,4.188997,0.214828
1631,3.469992,3.718933,0.248941
1632,3.418123,3.618263,0.200139
1633,3.195032,3.370138,0.175106
1634,3.535660,3.772670,0.237010
1635,3.568577,3.750295,0.181718
1636,3.742060,4.000001,0.257942
1637,3.290226,3.483778,0.193552
1638,3.608866,3.783668,0.174802
1639,3.679585,4.063463,0.383878
1640,3.700706,3.770896,0.070190
1641,3.811839,3.990657,0.178818
1642,3.783582,3.861006,0.077424
1643,3.425695,3.559325,0.133631
1644,3.870906,4.071088,0.200182
1645,3.286781,3.492635,0.205853
1646,3.726018,3.848605,0.122587
1647,3.844552,3.988837,0.144285
1648,3.553376,3.759112,0.205736
1649,3.653063,3.858614,0.205551
1650,3.625498,3.845675,0.220177
1651,3.411983,3.576641,0.164658
1652,3.409379,3.548426,0.139046
1653,3.809692,3.922284,0.112592
1654,3.281094,3.513331,0.232237
1655,3.849344,4.024725,0.175381
1656,3.769176,3.903102,0.133926
1657,3.635453,3.735173,0.099720
1658,3.745933,3.857998,0.112065
1659,3.965769,4.036666,0.070897
1660,2.992178,3.269607,0.277429
1661,3.920832,4.116813,0.195982
1662,3.275380,3.364680,0.089300
1663,3.521323,3.646746,0.125423
1664,3.545068,3.687605,0.142537
1665,2.748592,2.943396,0.194804
1666,3.331675,3.551712,0.220037
1667,3.971453,4.130064,0.158611
1668,3.404463,3.582384,0.177921
1669,3.929230,4.107211,0.177981
1670,3.407780,3.509521,0.101740
1671,3.520722,3.747708,0.226986
1672,3.541709,3.745557,0.203848
1673,3.387525,3.545496,0.157971
1674,3.795387,4.064518,0.269131
1675,2.907125,3.089200,0.182075
1676,4.216179,4.498230,0.282051
1677,3.425451,3.597943,0.172491
1678,3.473281,3.704901,0.231620
1679,3.827331,3.922783,0.095452
1680,3.454097,3.599004,0.144907
1681,3.779138,3.998173,0.219035
1682,3.260170,3.435404,0.175234
1683,3.621150,3.753472,0.132322
1684,3.999836,4.108959,0.109123
1685,3.642270,3.787855,0.145585
1686,3.428338,3.530138,0.101801
1687,3.810690,4.066392,0.255702
1688,3.628100,3.727571,0.099472
1689,3.667145,3.893958,0.226813
1690,3.781546,3.953247,0.171700
1691,3.399746,3.645482,0.245736
1692,3.446058,3.580444,0.134386
1693,3.982815,4.121472,0.138657
1694,3.202667,3.428556,0.225889
1695,4.401788,4.535708,0.133920
1696,3.243815,3.374009,0.130194
1697,3.437984,3.605143,0.167159
1698,3.400207,3.649254,0.249048
1699,3.382516,3.550997,0.168481
1700,3.594751,3.815360,0.220609
1701,3.732699,4.023777,0.291078
1702,3.648924,3.979308,0.330384
1703,3.309693,3.448693,0.139000
1704,3.417139,3.505862,0.088723
1705,3.510811,3.735689,0.224878
1706,3.768007,3.874538,0.106531
1707,3.376715,3.509593,0.132877
1708,3.964224,4.195892,0.231668
1709,3.094392,3.260208,0.165816
1710,3.546126,3.681590,0.135464
1711,3.555693,3.690339,0.134646
1712,4.014016,4.113812,0.099796
1713,3.724886,3.921104,0.196218
1714,3.354046,3.545562,0.191516
1715,3.236867,3.423581,0.186714
1716,3.169843,3.416666,0.246823
1717,3.361443,3.519096,0.157653
1718,3.539503,3.736535,0.197032
1719,3.688060,3.846541,0.158481
1720,3.737377,3.979742,0.242365
1721,3.651865,3.820140,0.168275
1722,3.514831,3.687516,0.172686
1723,3.370761,3.522204,0.151443
1724,3.341414,3.587914,0.246500
1725,3.252762,3.401902,0.149140
1726,3.625848,3.814589,0.188741
1727,3.207303,3.357847,0.150544
1728,3.343138,3.527893,0.184755
1729,3.309264,3.422256,0.112991
1730,3.016474,3.274263,0.257790
1731,3.486770,3.658629,0.171859
1732,3.506608,3.616754,0.110146
1733,3.307074,3.508358,0.201284
1734,3.121185,3.290460,0.169275
1735,3.771980,3.926258,0.154278
1736,3.313207,3.676545,0.363338
1737,3.153102,3.360276,0.207174
1738,3.410014,3.616025,0.206011
1739,3.330063,3.481054,0.150991
1740,3.555258,3.703757,0.148499
1741,3.886203,4.029743,0.143540
1742,4.663311,4.905991,0.242680
1743,3.346939,3.556350,0.209411
1744,2.972413,2.999515,0.027102
1745,3.059485,3.326847,0.267362
1746,3.606819,3.771959,0.165140
1747,3.327669,3.552845,0.225176
1748,3.130816,3.293114,0.162298
1749,3.675433,3.886943,0.211510
1750,3.640449,3.802711,0.162262
1751,3.385597,3.540185,0.154588
1752,3.831674,3.841475,0.009801
1753,3.817863,3.772481,0.045382
1754,4.465626,4.642696,0.177070
1755,3.331807,3.566469,0.234663
1756,3.082332,3.205967,0.123636
1757,3.345220,3.579358,0.234138
1758,3.982662,4.133653,0.150991
1759,3.270885,3.499683,0.228798
1760,3.951822,4.040707,0.088885
1761,3.180999,3.253806,0.072807
1762,3.216054,3.383920,0.167866
1763,4.134107,4.184326,0.050219
1764,3.603495,3.715847,0.112353
1765,3.638463,3.791099,0.152637
1766,3.686715,4.149186,0.462471
1767,3.797808,3.976245,0.178437
1768,3.586944,3.789211,0.202268
1769,3.495581,3.676977,0.181396
1770,2.903169,3.120326,0.217157
1771,3.614997,3.843422,0.228426
1772,3.773604,3.950822,0.177218
1773,3.532783,3.646133,0.113350
1774,3.838675,4.029002,0.190327
1775,3.511016,3.754463,0.243447
1776,3.164810,3.421820,0.257010
1777,3.274011,3.576116,0.302105
1778,3.381841,3.418722,0.036881
1779,3.394350,3.687540,0.293190
1780,3.730027,3.902251,0.172224
1781,3.607506,3.809669,0.202163
1782,3.801904,3.906989,0.105085
1783,3.363483,3.500489,0.137006
1784,3.458848,3.516973,0.058125
1785,3.507457,3.642399,0.134942
1786,3.572197,3.831426,0.259229
1787,3.540167,3.754173,0.214006
1788,3.476876,3.656669,0.179793
1789,3.674305,3.954765,0.280460
1790,3.559925,3.826317,0.266392
1791,3.353086,3.572203,0.219116
1792,3.423958,3.603972,0.180014
1793,3.128366,3.352406,0.224039
1794,2.878707,3.033441,0.154733
1795,3.525410,3.779316,0.253906
1796,3.772038,4.011647,0.239609
1797,3.427041,3.522860,0.095819
1798,3.327864,3.741375,0.413511
1799,3.632809,3.830171,0.197362
1800,3.912739,4.192487,0.279747
1801,3.703989,3.943771,0.239783
1802,3.994449,4.144011,0.149562
1803,3.240203,3.575736,0.335533
1804,3.764678,3.916391,0.151713
1805,3.607666,3.715032,0.107366
1806,3.740513,3.852718,0.112205
1807,3.700563,3.828940,0.128377
1808,3.459045,3.588917,0.129872
1809,3.225694,3.511000,0.285306
1810,3.418712,3.599487,0.180775
1811,3.153200,3.353102,0.199903
1812,3.621484,3.750854,0.129370
1813,3.427257,3.602428,0.175171
1814,4.115098,4.186575,0.071476
1815,3.418296,3.607817,0.189521
1816,3.317760,3.443724,0.125964
1817,3.024557,3.101555,0.076998
1818,3.588169,3.855007,0.266838
1819,4.102807,4.273761,0.170955
1820,3.164980,3.295031,0.130050
1821,3.819456,4.021774,0.202318
1822,3.798114,3.975743,0.177629
1823,3.447807,3.688890,0.241083
1824,3.646134,3.821263,0.175129
1825,3.555081,3.677507,0.122426
1826,3.609750,3.832046,0.222296
1827,3.272270,3.245128,0.027142
1828,3.413960,3.605393,0.191433
1829,3.455841,3.704376,0.248535
1830,3.504010,3.675905,0.171894
1831,3.158671,3.387799,0.229128
1832,3.416300,3.630771,0.214471
1833,3.176699,3.458990,0.282291
1834,3.348642,3.650157,0.301515
1835,3.946338,4.275482,0.329144
1836,3.463534,3.709735,0.246201
1837,3.848119,3.971105,0.122986
1838,3.266307,3.391791,0.125484
1839,3.049467,3.263547,0.214081
1840,3.312264,3.532698,0.220433
1841,3.175202,3.355072,0.179870
1842,3.310009,3.398468,0.088459
1843,3.260958,3.499328,0.238370
1844,3.996168,4.079453,0.083285
1845,4.012218,4.069551,0.057332
1846,3.476556,3.591655,0.115099
1847,3.609851,3.813522,0.203671
1848,3.664315,3.806033,0.141717
1849,3.744613,3.904067,0.159455
1850,3.815960,3.968495,0.152535
1851,2.641864,2.685894,0.044030
1852,3.669528,3.860808,0.191281
1853,3.534329,3.696560,0.162231
1854,3.902695,4.214624,0.311929
1855,3.349041,3.384883,0.035842
1856,3.569011,3.808557,0.239546
1857,3.624512,3.937119,0.312608
1858,3.787259,4.085155,0.297895
1859,3.371948,3.573745,0.201796
1860,3.421360,3.526785,0.105425
1861,3.260426,3.431702,0.171276
1862,3.358788,3.504930,0.146142
1863,3.235669,3.437515,0.201846
1864,3.361668,3.526787,0.165119
1865,3.497264,3.701370,0.204106
1866,3.670119,3.986033,0.315914
1867,3.775447,3.964721,0.189274
1868,3.635614,3.789485,0.153871
1869,2.801087,3.096095,0.295007
1870,3.744986,4.033638,0.288653
1871,3.622826,3.794462,0.171636
1872,3.432467,3.622029,0.189562
1873,4.096174,4.360920,0.264746
1874,3.357420,3.496473,0.139053
1875,3.148736,3.352212,0.203475
1876,3.339528,3.551056,0.211528
1877,3.955773,4.157135,0.201363
1878,3.604775,3.725931,0.121156
1879,3.152376,3.291886,0.139510
1880,3.782093,3.859443,0.077350
1881,3.179213,3.528280,0.349067
1882,3.292512,3.631691,0.339179
1883,3.397829,3.561795,0.163966
1884,3.773894,3.986786,0.212892
1885,3.301254,3.473608,0.172355
1886,3.844617,3.956548,0.111931
1887,3.393110,3.555042,0.161932
1888,3.161856,3.352335,0.190479
1889,3.657152,4.007387,0.350235
1890,3.418414,3.706934,0.288520
1891,3.600569,3.857075,0.256506
1892,3.858069,4.025184,0.167115
1893,3.497811,3.677116,0.179305
1894,3.584121,3.677659,0.093538
1895,2.876010,3.014675,0.138665
1896,4.066399,4.264950,0.198551
1897,4.041457,4.313682,0.272225
1898,3.566448,3.765290,0.198843
1899,3.581770,3.713319,0.131549
1900,3.545636,3.716834,0.171198
1901,3.807577,4.025863,0.218286
1902,4.226065,4.432055,0.205989
1903,3.801352,4.038769,0.237418
1904,3.039904,3.271570,0.231667
1905,3.047332,3.308787,0.261455
1906,3.880743,4.132298,0.251555
1907,3.815542,4.081287,0.265745
1908,3.984011,4.255735,0.271725
1909,3.479101,3.611801,0.132700
1910,3.621517,3.842909,0.221392
1911,3.878270,4.121098,0.242828
1912,3.331212,3.517844,0.186633
1913,3.388813,3.568852,0.180040
1914,3.373373,3.605265,0.231893
1915,3.278440,3.465512,0.187072
1916,3.191381,3.391719,0.200338
1917,3.706448,3.772244,0.065796
1918,3.648847,3.880355,0.231509
1919,3.385711,3.505733,0.120021
1920,3.725418,3.977139,0.251722
1921,3.369098,3.582603,0.213505
1922,3.647391,3.840698,0.193307
1923,3.457783,3.608089,0.150306
1924,2.966294,3.185099,0.218806
1925,3.362899,3.514696,0.151797
1926,3.565200,3.765126,0.199926
1927,3.512557,3.635384,0.122827
1928,3.242869,3.403104,0.160234
1929,2.875612,3.149769,0.274157
1930,3.960310,4.139567,0.179257
1931,3.642586,3.675550,0.032963
1932,3.072618,3.165012,0.092393
1933,3.381077,3.581711,0.200634
1934,3.898406,3.950391,0.051986
1935,3.319982,3.589072,0.269090
1936,3.630358,3.847600,0.217242
1937,3.493328,3.545452,0.052124
1938,4.055587,4.256770,0.201183
1939,3.292452,3.507185,0.214733
1940,3.614319,3.837781,0.223462
1941,3.290865,3.453898,0.163033
1942,3.571323,3.719680,0.148357
1943,3.583955,3.693917,0.109962
1944,3.510763,3.729646,0.218883
1945,3.258948,3.483668,0.224720
1946,3.500859,3.708341,0.207481
1947,3.684792,3.848998,0.164207
1948,3.780390,4.003462,0.223072
1949,3.349699,3.600945,0.251247
1950,3.903056,4.144067,0.241011
1951,3.871390,4.002390,0.131001
1952,3.384452,3.613144,0.228692
1953,2.854276,3.129308,0.275032
1954,3.349998,3.571049,0.221051
1955,3.344999,3.427783,0.082784
1956,3.423419,3.660419,0.236999
1957,3.458518,3.593672,0.135154
1958,3.555223,3.708838,0.153616
1959,3.411551,3.539081,0.127530
1960,3.524276,3.667438,0.143161
1961,3.178304,3.368910,0.190606
1962,3.597493,3.839282,0.241790
1963,3.694334,3.915780,0.221447
1964,3.761499,3.938982,0.177483
1965,3.328295,3.572880,0.244585
1966,3.482988,3.655406,0.172419
1967,3.262535,3.422048,0.159513
1968,3.886409,4.130988,0.244579
1969,3.555329,3.676213,0.120884
1970,3.504291,3.602237,0.097946
1971,3.746306,3.933789,0.187483
1972,3.506611,3.668256,0.161645
1973,2.749889,3.020033,0.270144
1974,4.195746,4.430283,0.234536
1975,4.209278,4.430737,0.221460
1976,3.287562,3.476636,0.189074
1977,3.338882,3.679221,0.340339
1978,3.073120,3.194415,0.121296
1979,3.084364,3.281449,0.197085
1980,3.434380,3.582594,0.148214
1981,3.786885,3.987223,0.200337
1982,3.288472,3.563399,0.274927
1983,3.384734,3.612021,0.227287
1984,4.087336,4.281001,0.193666
1985,3.484210,3.612737,0.128528
1986,3.572987,3.752780,0.179793
1987,3.880664,4.098259,0.217596
1988,3.415742,3.698629,0.282887
1989,3.380891,3.537672,0.156780
1990,3.593006,3.707123,0.114117
1991,4.118571,4.272503,0.153932
1992,3.512130,3.694749,0.182619
1993,3.717708,3.773423,0.055715
1994,3.817397,4.061378,0.243980
1995,3.632524,3.853449,0.220926
1996,3.498348,3.603426,0.105078
1997,3.614998,3.859857,0.244859
1998,3.444424,3.707526,0.263102
1999,3.298395,3.467010,0.168615
2000,3.655697,3.975611,0.319915
